threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.6763872835092509,14,267,8,138,0.0498220640569395,0.0547945205479452,0.3559718969555035,0.4975137717544971,-0.0049724564910057015
0.6814156308358339,12,269,7,139,0.042704626334519574,0.04794520547945205,0.35362997658079626,0.49737971042753376,-0.005240579144932478
0.6864439781624169,12,269,6,140,0.042704626334519574,0.0410958904109589,0.3559718969555035,0.5008043679617804,0.0016087359235606724
0.691472325489,11,270,5,141,0.03914590747330961,0.03424657534246575,0.3559718969555035,0.502449666065422,0.004899332130843856
0.6965006728155829,11,270,3,143,0.03914590747330961,0.02054794520547945,0.36065573770491804,0.5092989811339151,0.018597962267830156
0.7015290201421659,11,270,3,143,0.03914590747330961,0.02054794520547945,0.36065573770491804,0.5092989811339151,0.018597962267830156
0.7065573674687489,11,270,1,145,0.03914590747330961,0.00684931506849315,0.36533957845433257,0.5161482962024082,0.03229659240481646
0.711585714795332,10,271,0,146,0.03558718861209965,0.0,0.36533957845433257,0.5177935943060499,0.03558718861209965
0.7166140621219149,9,272,0,146,0.03202846975088968,0.0,0.3629976580796253,0.5160142348754448,0.03202846975088968
0.7216424094484979,8,273,0,146,0.028469750889679714,0.0,0.36065573770491804,0.5142348754448398,0.028469750889679714
0.7266707567750809,7,274,0,146,0.02491103202846975,0.0,0.3583138173302108,0.5124555160142349,0.02491103202846975
0.7316991041016639,7,274,0,146,0.02491103202846975,0.0,0.3583138173302108,0.5124555160142349,0.02491103202846975
0.7367274514282469,7,274,0,146,0.02491103202846975,0.0,0.3583138173302108,0.5124555160142349,0.02491103202846975
0.7417557987548299,5,276,0,146,0.017793594306049824,0.0,0.35362997658079626,0.5088967971530249,0.017793594306049824
0.7467841460814129,5,276,0,146,0.017793594306049824,0.0,0.35362997658079626,0.5088967971530249,0.017793594306049824
0.7518124934079959,4,277,0,146,0.014234875444839857,0.0,0.351288056206089,0.5071174377224199,0.014234875444839857
0.7568408407345789,3,278,0,146,0.010676156583629894,0.0,0.34894613583138173,0.505338078291815,0.010676156583629894
0.7618691880611619,3,278,0,146,0.010676156583629894,0.0,0.34894613583138173,0.505338078291815,0.010676156583629894
0.7668975353877449,3,278,0,146,0.010676156583629894,0.0,0.34894613583138173,0.505338078291815,0.010676156583629894
0.7719258827143279,2,279,0,146,0.0071174377224199285,0.0,0.34660421545667447,0.50355871886121,0.0071174377224199285
0.7769542300409109,2,279,0,146,0.0071174377224199285,0.0,0.34660421545667447,0.50355871886121,0.0071174377224199285
